year,month,season,time_period,country_clean,state_clean,activity_group,sex,age,age_group,fatal,type_clean,injury,time_labels
1998,11,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,13,10-19,No,Unprovoked,Survived,afternoon
1998,10,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Female,17,10-19,No,Unprovoked,Minor lacerations on right ankle & foot,afternoon
1998,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Left arm lacerated,afternoon
1998,8,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Toes lacerated,evening
1998,8,Summer,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,"Thigh, buttocks & lower back lacerated",afternoon
1998,8,Summer,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,24,20-29,No,Unprovoked,Leg bitten,afternoon
1998,7,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Knee bitten,morning
1998,6,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Diving/Snorkeling,Male,26,20-29,Yes,Unprovoked,"FATAL, left thigh and lower leg severely injured  ",afternoon
1998,6,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,20,20-29,Yes,Unprovoked,"FATAL, hands & calf bitten  ",morning
1998,6,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,"2-inch laceration on dorsum of foot, 1-inch laceration on sole.",evening
1998,5,Spring,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Leg bitten,afternoon
1998,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,40,40-49,No,Unprovoked,4 lacerations on the sole of his right foot,morning
1998,5,Spring,12:00-17:59,USA,FLORIDA,Swimming,Female,14,10-19,No,Unprovoked,Ankle & foot bitten,afternoon
1998,5,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Left arm & wrist lacerated,afternoon
1998,5,Spring,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,"Lower legs bitten, foot severed",afternoon
1998,4,Spring,06:00-11:59,USA,OREGON,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,Right thigh bitten,morning
1998,3,Spring,12:00-17:59,USA,FLORIDA,Swimming,Male,40,40-49,No,Unprovoked,Heel lacerated,afternoon
1998,3,Spring,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,33,30-39,No,Unprovoked,Lower leg lacerated,afternoon
1998,3,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,32,30-39,No,Unprovoked,6 puncture wounds to right calf,morning
1998,2,Winter,06:00-11:59,USA,FLORIDA,Swimming,Male,-1,Unknown,No,Unprovoked,Hands bitten,morning
1998,1,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,20 punctures in right foot,afternoon
1997,12,Winter,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,39,30-39,Yes,Unprovoked,FATAL,afternoon
1997,11,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,42,40-49,No,Unprovoked,Left arm lacerated when shark grabbed scooter,morning
1997,11,Autumn,06:00-11:59,USA,FLORIDA,Swimming,Male,32,30-39,No,Unprovoked,Thigh bitten,morning
1997,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,"Both legs bitten, right leg severed at mid-calf & defense wounds on right hand",morning
1997,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,"5"" gash in foot",afternoon
1997,10,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Left foot bitten,evening
1997,10,Autumn,06:00-11:59,USA,FLORIDA,Swimming,Female,14,10-19,No,Unprovoked,Laceration & 3 puncture wounds to anterior right thigh,morning
1997,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Laceration to right foot,afternoon
1997,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Unknown,17,10-19,No,Unprovoked,2 small lacerations to bottom of foot,evening
1997,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Lacerations to lower left leg,afternoon
1997,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Lacerations on right ankle & heel,afternoon
1997,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,"2"" laceration on left heel",morning
1997,8,Summer,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Leg & hand bitten,afternoon
1997,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,12,10-19,No,Unprovoked,Small lacerations on right lower leg,afternoon
1997,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Lacerations to foot,morning
1997,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations to right foot,afternoon
1997,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Top of left foot bitten,afternoon
1997,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Top of left foot bitten,morning
1997,7,Summer,12:00-17:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Leg lacerated,afternoon
1997,7,Summer,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,25,20-29,Yes,Unprovoked,FATAL,afternoon
1997,7,Summer,21:00-23:59,USA,SOUTH CAROLINA,In Water,Male,50,50-59,No,Unprovoked,Left calf bitten,night
1997,6,Summer,21:00-23:59,USA,HAWAII,Fishing,Male,-1,Unknown,No,Unprovoked,Leg bitten just above ankle,night
1997,6,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Laceration to left upper arm,evening
1997,6,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,33,30-39,No,Unprovoked,4 lacerations above left ankle,morning
1997,5,Spring,06:00-11:59,USA,FLORIDA,Fishing,Male,35,30-39,No,Unprovoked,Right thigh punctured,morning
1997,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,34,30-39,No,Unprovoked,Left elbow bitten,morning
1997,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Left ankle bitten,morning
1997,1,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Male,27,20-29,No,Unprovoked,"Left leg lacerated, punctures to right leg",morning
1997,1,Winter,18:00-20:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,41,40-49,Yes,Unprovoked,"Presumed fatal, no body recovered, shark mutilated wetsuit & harness recovered ",evening
1996,12,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Elbow bitten,afternoon
1996,11,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,45,40-49,No,Unprovoked,Single laceration on ankle & board bitten,morning
1996,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Right foot bitten,afternoon
1996,10,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Lower leg bitten,afternoon
1996,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,"4"" laceration on left forearm",morning
1996,10,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,"No Injury, shark struck his board",morning
1996,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,14,10-19,No,Unprovoked,4 or 5 lacerations on left ankle,afternoon
1996,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Small puncture wounds and lacerations on right leg just below knee,afternoon
1996,9,Autumn,18:00-20:59,USA,FLORIDA,In Water,Male,5,0-9,No,Unprovoked,Right foot bitten,evening
1996,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Small lacerations on left foot,afternoon
1996,9,Autumn,06:00-11:59,SOUTH AFRICA,KWAZULU-NATAL,Fishing,Male,29,20-29,No,Provoked,No injury  PROVOKED INCIDENT,morning
1996,8,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Right calf bitten,afternoon
1996,8,Summer,06:00-11:59,USA,CALIFORNIA,Diving/Snorkeling,Male,36,30-39,No,Unprovoked,"Left shoulder, forearm, hand & abdomen lacerated",morning
1996,8,Summer,12:00-17:59,USA,FLORIDA,Fishing,Male,21,20-29,No,Unprovoked,"No injury, towed by shark that grabbed stringer of fish tied to his waist",afternoon
1996,7,Summer,18:00-20:59,USA,FLORIDA,In Water,Female,8,0-9,No,Unprovoked,Survived,evening
1996,7,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,9,0-9,No,Unprovoked,Laceration to right arm,afternoon
1996,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,63,60-69,No,Unprovoked,Laceration on left foot,afternoon
1996,6,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Female,24,20-29,No,Unprovoked,"Lacerations to left shin, heel & foot",afternoon
1996,6,Summer,12:00-17:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board bitten",afternoon
1996,5,Spring,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Leg bitten,afternoon
1996,5,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Right foot & ankle bitten,afternoon
1996,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Left foot & leg bitten,morning
1996,3,Spring,06:00-11:59,AUSTRALIA,QUEENSLAND,Swimming,Female,47,40-49,No,Unprovoked,Left arm & leg lacerated,morning
1996,2,Winter,21:00-23:59,AUSTRALIA,NEW SOUTH WALES,Diving/Snorkeling,Male,24,20-29,No,Unprovoked,Left leg & right testicle bitten,night
1996,2,Winter,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Male,7,0-9,No,Unprovoked,Ankles injured,afternoon
1996,1,Winter,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,53,50-59,No,Unprovoked,Lacerations to left foot & right shin,afternoon
1996,1,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Shark interaction,Unknown,-1,Unknown,No,Watercraft,"No injury to occupants; shark rammed, bit & sank boat ",morning
1995,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,In Water,Female,15,10-19,No,Unprovoked,Laceration to thigh,afternoon
1995,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,39,30-39,No,Unprovoked,Right arm injured,morning
1995,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,4 punctures in left foot,morning
1995,9,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,"Right foot bruised, board bitten",afternoon
1995,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Female,19,10-19,No,Unprovoked,Left elbow and bicep bitten,afternoon
1995,9,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,29,20-29,Yes,Unprovoked,"FATAL, head, shoulder and arm severed, remains recovered at Munglinup Beach on 9/13/1995",afternoon
1995,9,Autumn,12:00-17:59,USA,CALIFORNIA,Diving/Snorkeling,Male,32,30-39,No,Unprovoked,Lower leg bitten,afternoon
1995,8,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Left elbow bitten,evening
1995,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,4 puncture wounds on right pinky finger,afternoon
1995,8,Summer,21:00-23:59,USA,NORTH CAROLINA,Swimming,Male,16,10-19,No,Unprovoked,Left arm bitten,night
1995,8,Summer,12:00-17:59,USA,NORTH CAROLINA,Swimming,Male,23,20-29,No,Unprovoked,Right foot bitten,afternoon
1995,8,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Bottom of left foot gashed,evening
1995,8,Summer,06:00-11:59,USA,FLORIDA,In Water,Male,20,20-29,No,Unprovoked,Thigh lacerated,morning
1995,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Laceration to left heel,afternoon
1995,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Multiple bites on right leg and knee,afternoon
1995,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Left foot bitten,afternoon
1995,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Minor laceration on lower leg,afternoon
1995,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Laceration to heel,afternoon
1995,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,18,10-19,No,Unprovoked,2-inch laceration to lower right leg ,afternoon
1995,6,Summer,12:00-17:59,USA,CALIFORNIA,Diving/Snorkeling,Male,31,30-39,No,Unprovoked,"Forearm, abdomen & upper leg lacerated",afternoon
1995,6,Summer,18:00-20:59,USA,FLORIDA,Swimming,Male,45,40-49,No,Unprovoked,Right leg bitten,evening
1995,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Female,10,10-19,No,Unprovoked,Leg bitten,afternoon
1995,6,Summer,06:00-11:59,USA,HAWAII,Swimming,Male,38,30-39,No,Unprovoked,Puncture wounds & scratches to torso & left leg ,morning
1995,3,Spring,06:00-11:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Left arm lacerated,morning
1995,2,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Swimming,Male,22,20-29,No,Unprovoked,Lacerations to lower leg & foot,afternoon
1995,1,Winter,18:00-20:59,SOUTH AFRICA,KWAZULU-NATAL,Swimming,Male,14,10-19,Yes,Unprovoked,"FATAL, right thigh bitten & femur exposed, shallow lacerations on right calf & left thigh & fingers lacerated ",evening
1994,12,Winter,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,"No injury, board bitten",afternoon
1994,12,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,"No injury, shark bit surfboard",afternoon
1994,12,Winter,06:00-11:59,USA,CALIFORNIA,Diving/Snorkeling,Male,42,40-49,Yes,Unprovoked,"FATAL, right leg nearly severed, puncture wounds to left leg ",morning
1994,11,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Female,34,30-39,No,Unprovoked,Right thigh & board bitten,morning
1994,11,Autumn,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,"No injury, shark bit surfboard",afternoon
1994,10,Autumn,12:00-17:59,USA,FLORIDA,In Water,Female,9,0-9,No,Provoked,Ankle bitten when she accidently stepped on the shark  PROVOKED INCIDENT,afternoon
1994,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Foot bitten,afternoon
1994,9,Autumn,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,"No injury, surfboard bitten",afternoon
1994,9,Autumn,06:00-11:59,USA,HAWAII,Other,Female,12,10-19,No,Unprovoked,Left calf bitten,morning
1994,7,Summer,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,22,20-29,Yes,Unprovoked,"FATAL, leg severed ",afternoon
1994,7,Summer,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,Buttock & leg bitten,afternoon
1994,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Right calf lacerated,afternoon
1994,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Foot lacerated,morning
1994,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Right foot lacerated,morning
1994,5,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,26,20-29,No,Unprovoked,Gash on ankle,afternoon
1994,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Right knee lacerated,morning
1994,4,Spring,12:00-17:59,USA,FLORIDA,Diving/Snorkeling,Male,71,70-79,No,Unprovoked,Left shoulder lacerated,afternoon
1994,2,Winter,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,-1,Unknown,No,Unprovoked,Swim fin bitten,morning
1994,2,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Left foot bitten,afternoon
1994,2,Winter,12:00-17:59,USA,HAWAII,Fishing,Male,-1,Unknown,No,Provoked,Arm bitten while trying to secure shark caught by navy personnel from vessel PROVOKED INCIDENT,afternoon
1994,2,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Leg bitten ,afternoon
1994,1,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,44,40-49,No,Unprovoked,Calf bitten,afternoon
1994,1,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Unknown,-1,Unknown,No,Watercraft,"No injury to occupants, shark bit anchor and ladder",morning
1994,1,Winter,12:00-17:59,SOUTH AFRICA,KWAZULU-NATAL,Swimming,Male,33,30-39,No,Unprovoked,Foot bitten,afternoon
1993,11,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,27,20-29,Yes,Unprovoked,FATAL,afternoon
1993,11,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Left leg severely bitten,morning
1993,10,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Serious injury to left leg,afternoon
1993,10,Autumn,06:00-11:59,USA,FLORIDA,Swimming,Female,26,20-29,No,Unprovoked,Thigh & hand lacerated,morning
1993,10,Autumn,12:00-17:59,USA,CALIFORNIA,Boating/Paddling,Female,34,30-39,No,Watercraft,"No Injury, Kayak holed",afternoon
1993,9,Autumn,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,36,30-39,No,Unprovoked,Calf lacerated,morning
1993,8,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Abrasions & board bitten,morning
1993,8,Summer,06:00-11:59,USA,CALIFORNIA,Shark interaction,Unknown,-1,Unknown,No,Watercraft,No injury to occupants; shark circled boat repeatedly then rammed the vessel 3 times,morning
1993,8,Summer,06:00-11:59,USA,NORTH CAROLINA,Other,Female,19,10-19,No,Unprovoked,Severe lacerations to abdomen & thighs,morning
1993,8,Summer,12:00-17:59,USA,CALIFORNIA,Diving/Snorkeling,Male,39,30-39,No,Unprovoked,Severe bites to head & shoulder,afternoon
1993,7,Summer,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Puncture wounds on chest,afternoon
1993,7,Summer,18:00-20:59,USA,FLORIDA,In Water,Female,12,10-19,No,Unprovoked,Right knee bitten,evening
1993,6,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Feet & ankles bitten,morning
1993,6,Summer,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Diving/Snorkeling,Male,31,30-39,Yes,Unprovoked,FATAL,morning
1993,6,Summer,06:00-11:59,AUSTRALIA,TASMANIA,Diving/Snorkeling,Female,34,30-39,Yes,Unprovoked,FATAL,morning
1993,3,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,25,20-29,No,Unprovoked,Both feet lacerated,afternoon
1993,3,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Lower legs lacerated ,afternoon
1993,3,Spring,12:00-17:59,USA,CALIFORNIA,Fishing,Male,55,50-59,No,Unprovoked,"No injury, swim fin bitten",afternoon
1993,2,Winter,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,69,60-69,No,Provoked,"Legs lacerated, puncture wound in hand from hooked shark hauled onboard PROVOKED INCIDENT",afternoon
1993,1,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Fishing,Male,21,20-29,No,Unprovoked,"6"" laceration to left forearm",morning
1993,1,Winter,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,"No injury, shark bit board",afternoon
1992,12,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,"Minor lacerations to hand, 15"" crescent-shaped piece removed from surfboard",afternoon
1992,11,Autumn,12:00-17:59,USA,CALIFORNIA,Fishing,Male,31,30-39,No,Unprovoked,10 puncture wounds to right calf,afternoon
1992,11,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Forearm  & hand bitten; tooth fragments of the shark were recovered from the surfer's hand,morning
1992,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Right ankle bitten,afternoon
1992,11,Autumn,12:00-17:59,USA,CALIFORNIA,Boating/Paddling,Male,46,40-49,No,Watercraft,"No injury, kayak bitten",afternoon
1992,11,Autumn,12:00-17:59,USA,CALIFORNIA,Diving/Snorkeling,Male,40,40-49,No,Unprovoked,Foot punctured,afternoon
1992,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Heel bitten,afternoon
1992,11,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,18,10-19,Yes,Unprovoked,Right leg severely lacerated  FATAL,morning
1992,10,Autumn,06:00-11:59,USA,CALIFORNIA,Diving/Snorkeling,Male,40,40-49,No,Unprovoked,Foot & swim fin punctured,morning
1992,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,"Chest & arm bruised & scratched, 15"" crescent-shaped piece removed from board",morning
1992,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,28,20-29,Yes,Unprovoked,FATAL,afternoon
1992,9,Autumn,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Minor bruises,afternoon
1992,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Female,18,10-19,No,Unprovoked,Right ankle & calf bitten,afternoon
1992,8,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,"Minor cuts, sufboard bitten",afternoon
1992,8,Summer,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,"No injury, board bitten",afternoon
1992,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,42,40-49,No,Unprovoked,Lacerations to left foot,afternoon
1992,4,Spring,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Punctures & lacerations on lower leg,afternoon
1992,3,Spring,06:00-11:59,USA,OREGON,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,"Left shoulder & side bitten, board broken",morning
1992,2,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,Yes,Unprovoked,FATAL Disappeared. His board washed ashore next morning with crescent-shaped piece missing and serrated toothmarks of a shark,afternoon
1992,1,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Right leg lacerated,evening
1992,1,Winter,12:00-17:59,SOUTH AFRICA,KWAZULU-NATAL,Swimming,Male,19,10-19,No,Unprovoked,Right foot lacerated,afternoon
1992,1,Winter,12:00-17:59,SOUTH AFRICA,KWAZULU-NATAL,Fishing,Male,36,30-39,No,Unprovoked,Left cheek lacerated,afternoon
